num_col,flux,volume,modele,ss_quart,commune,coord_x,coord_y,adresse,filling_level,hour_filling
OMe_0080,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,BAILLARGUES,781786.1059,6285005.4242,5 R DE LA REPUBLIQUE,,
V_0083,Verre,3,Aérien,Sans objet hors Montpellier,COURNONTERRAL,757223.5091,6273942.7621,0 CHE DE BOUILLES,,
Ve_0169,Verre,4,Enterré,Sans objet - Hors Montpellier,JACOU,773539.2021,6284987.3349,10 R FERNAND SOUBEYRAN,,
V_0704,Verre,3,Aérien,Port Marianne,MONTPELLIER,773355.8474,6278741.905,15 IMP DOU VALADOUN,39.11111111,20260213132003
V_0225,Verre,3,Aérien,Port Marianne,MONTPELLIER,774104.0632,6278592.5897,30 PL DE VENISE,89.66666667,20260213132003
V_0909,Verre,3,Aérien,Comédie,MONTPELLIER,771048.4936,6278993.6248,11 RUE JOFFRE,,
TS_0257,Tri sélectif,4,Aérien,Sans objet hors Montpellier,PEROLS,775887.3017,6275299.7747,0 ALLEE DES ENTREPOTS,,
OM_0087,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,CASTRIES,778530.6729,6286431.0098,360 AVENUE DE LA ROYALE,,
V_0928,Verre,3,Aérien,Alco,MONTPELLIER,767618.9178,6280455.3139,1072 R D ALCO,20.33333333,20260213132003
TS_0361,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,767151.4024,6274188.9365,14 R DES CADES,,
TS_0190,Tri sélectif,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,767631.16,6269805.5156,9001 DOM DE LA MAGDELEINE,,
TS_0390,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,,,237 RUE DES JUSTES,,
V_1119,Verre,3,Aérien,Centre Historique,MONTPELLIER,770410.0887,6279667.8227,1 R DU FAUBOURG SAINT JAUMES,26.55555556,20260213132003
V_1076,Verre,3,Aérien,Sans objet hors Montpellier,PRADES-LE-LEZ,770008.3675,6289541.5177,355 RTE DE SAINT VINCENT,27.88888889,20260213132003
TS_0510,Tri sélectif,3,Aérien,La Paillade,MONTPELLIER,766228.6199,6281092.2025,100 R DE CAMBRIDGE,,
VRS_0884,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,771917.077,6276371.3319,620 CHE DE SAPORTA,,
BD_0464,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,10 rue des tritons,,
V_0542,Verre,3,Aérien,Figuerolles,MONTPELLIER,769526.5947,6279209.1284,75 R BERNARD LECACHE,16.22222222,20260213132003
V_0054,Verre,3,Aérien,Sans objet hors Montpellier,CASTRIES,780161.0241,6288867.6203,289 CHE DE FONDESPIERRE,,
Ve_0091,Verre,4,Enterré,Port Marianne,MONTPELLIER,772865.8683,6277900.123,9999 ALL SOEUR EMMANUELLE,,
BD_0018,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,783789.0314,6289340.0847,58 CHE DE MISSARGUES,,
TS_0104,Tri sélectif,3,Aérien,La Chamberte,MONTPELLIER,769038.3166,6279115.4266,649 R DE FONT CARRADE,,
V_1005,Verre,3,Aérien,Port Marianne,MONTPELLIER,774018.2366,6278597.9692,660 CHE DES THERMES,17.11111111,20260213132003
TSe_0051,Tri sélectif,5,Enterré,Sans objet hors Montpellier,JUVIGNAC,763789.6492,6280096.7445,12 R DES TERRES DU SUD,,
BD_0359,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,12 Route de Fréjorgues,,
BD_0265,Biodéchets,"0,24",Abri_bac,Port Marianne,MONTPELLIER,772810.2413,6278187.6814,214 rue Elie Wiesel,,
V_0531,Verre,3,Aérien,Les Cévennes,MONTPELLIER,767845.5975,6279463.2259,255 AV DES GARRATS,93.88888889,20260213132003
V_0326,Verre,3,Aérien,Saint-Martin,MONTPELLIER,770903.0375,6277927.045,40 BD DE LA PERRUQUE,22.33333333,20260213132003
TS_0360,Tri sélectif,3,Aérien,Sans objet hors Montpellier,PEROLS,777570.4753,6274055.5259,233 AV JEAN MONNET,,
TS_0266,Tri sélectif,4,Aérien,Sans objet hors Montpellier,LATTES,771079.9657,6274160.6006,55 RUE RONDELET,,
V_0563,Verre,3,Aérien,Sans objet hors Montpellier,PEROLS,777120.0597,6273997.5343,13 R FRANCOIS DEROSI,,
TS_0809,Tri sélectif,3,Aérien,Sans objet hors Montpellier,COURNONTERRAL,757929.6969,6272505.4999,1912 LE PIOCH,,
TS_0048,Tri sélectif,4,Aérien,Sans objet hors Montpellier,VENDARGUES,776822.7308,6284428.3149,0 AVENUE DES BIGOS,,
V_0141,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,772819.1491,6275601.6456,872 AV LEONARD DE VINCI,31.55555556,20260213132003
V_0855,Verre,3,Aérien,Sans objet hors Montpellier,LAVERUNE,765348.6719,6276743.2955,19 AV DES MICOCOULIERS,29.22222222,20260213132003
V_0506,Verre,3,Aérien,Millénaire,MONTPELLIER,773590.7878,6280003.6514,151 R ALFRED NOBEL,,
V_0122,Verre,3,Aérien,Sans objet - Hors Montpellier,JACOU,774339.6023,6284755.821,AVENUE PIERRE DE COUBERTIN,,
V_0434,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772707.8474,6281666.2731,11 AVENUE DE LA GALINE,,
TS_0212,Tri sélectif,3,Aérien,Sans objet - Hors Montpellier,PRADES-LE-LEZ,769341.1143,6289102.3679,195 R DE ROUCAYROL,,
TS_0243,Tri sélectif,3,Aérien,La Martelle,MONTPELLIER,767274.2421,6278927.4331,123 RUE DES BOUISSETTES,,
TS_0630,Tri sélectif,3,Aérien,Les Hauts de Massane,MONTPELLIER,766070.6052,6282659.8914,385 R PIERRE CARDENAL,,
BD_0009,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,VENDARGUES,777987.5282,6284491.5087,6 RUE DE L'ABRIVADO,,
V_0075,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,757386.7169,6272860.0231,18 R DU STADE,24.88888889,20260213132003
Ve_0029,Verre,4,Enterré,Sans objet hors Montpellier,GRABELS,767113.2734,6283801.5571,554 R DE LA VALSIERE,,
TS_0081,Tri sélectif,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768243.5436,6275546.1452,92 ROUTE DE LATTES,,
OM_0155,Ordures ménagères,4,Aérien,Grammont,MONTPELLIER,,,3192 AVENUE ALBERT EINSTEIN,,
TS_0273,Tri sélectif,5,Aérien,Sans objet hors Montpellier,GRABELS,765333.2584,6284053.4842,4 IMP DU MAS D ARMAND,,
BD_0229,Biodéchets,"0,24",Abri_bac,La Pompignane,MONTPELLIER,772543.5707,6279611.2065,663 avenue de la Pompigane,,
V_0343,Verre,3,Aérien,Alco,MONTPELLIER,768252.3761,6280762.2553,998 AV DU PROFESSEUR LOUIS RAVAZ,,
V_0133,Verre,3,Aérien,Les Aubes,MONTPELLIER,772229.0781,6280653.4375,50 AV SAINT MAURICE DE SAURET,,
TS_0092,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768299.4532,6280319.7617,396 R PAUL RIMBAUD,,
TS_0603,Tri sélectif,3,Aérien,Pas du Loup,MONTPELLIER,767798.8993,6277766.0909,193 ALL JEAN PIAGET,,
TS_0565,Tri sélectif,3,Aérien,Alco,MONTPELLIER,767746.9764,6280227.7718,971 R PAUL RIMBAUD,,
TS_0924,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,773174.2719,6278898.0807,252 ROUTE DE VAUGUIERES,,
V_0062,Verre,3,Aérien,Sans objet - Hors Montpellier,CLAPIERS,771011.3169,6284675.0046,20 R DE LA FONTAINE,43.66666667,20260213132003
BD_0380,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,58 Plan des Boutons d'Or,,
BD_0089,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,JACOU,773646.8514,6285034.9962,ALLEE DE LA CR HAUTE,,
TS_0956,Tri sélectif,4,Aérien,Sans objet - Hors Montpellier,VENDARGUES,777531.279,6284984.6411,RUE CLEMENT POUJET,,
TS_0154,Tri sélectif,4,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,768123.6344,6274069.4345,0 NR NR,,
OMe_0167,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,JUVIGNAC,763719.9936,6280474.579,254 AV DE KALKAR,,
V_0671,Verre,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,767000.1245,6272167.3232,3 R DE LA ROCAILLE,15.77777778,20260213132003
TSe_0117,Tri sélectif,5,Enterré,Sans objet hors Montpellier,BAILLARGUES,782402.3788,6285183.6178,296 RTE IMPERIALE,,
BD_0446,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,36 CHEMIN DU MAS DU DIABLE,,
TS_0669,Tri sélectif,4,Aérien,Les Hauts de Massane,MONTPELLIER,,,225 COUR DES PROVINCES,,
TSe_9020,Tri sélectif,4,Enterré,Port Marianne,MONTPELLIER,772606.5231,6278405.0549,40 R DE MESSINE,,
Ve_0035,Verre,4,Enterré,Port Marianne,MONTPELLIER,772504.9229,6278362.986,8 R DE SYRACUSE,,
TS_0442,Tri sélectif,3,Aérien,Sans objet hors Montpellier,VILLENEUVE-LES-MAGUELONE,769406.6354,6270949.1823,140 R DE LA FIGUIERE,,
V_0331,Verre,3,Aérien,Alco,MONTPELLIER,768403.4368,6281027.445,16 R DES FRENES,,
V_0371,Verre,3,Aérien,Antigone,MONTPELLIER,772164.2721,6279349.2297,1130 AV JEAN MERMOZ,,
V_0406,Verre,3,Aérien,Boutonnet,MONTPELLIER,770401.1485,6280062.5349,71 R PROFESSEUR HENRI SERRE,14,20260213132003
V_0761,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774147.9669,6283514.4791,351 AV DU MARECHAL DE LATTRE DE TASSIGNY,,
OM_0036,Ordures ménagères,4,Aérien,Figuerolles,MONTPELLIER,769576.1746,6278890.7196,98 RUE DU FAUBOURG FIGUEROLLES,,
V_1145,Verre,3,Aérien,Sans objet - Hors Montpellier,PRADES-LE-LEZ,,,,,
V_0335,Verre,3,Aérien,Alco,MONTPELLIER,768633.2703,6280705.7992,259 R DES PAPYRUS,28.44444444,20260213132003
TS_0964,Tri sélectif,3,Aérien,Port Marianne,MONTPELLIER,,,,,
BD_0304,Biodéchets,0.24,Abri_bac,Boutonnet,MONTPELLIER,,,52 Rue faubourg Boutonnet,,
TS_0896,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771384.913,6280107.2356,4 R DU MARCHE AUX BESTIAUX,,
BD_0436,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,80 rue etienne dantoine,,
V_0033,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772189.9777,6283211.6652,165 CHE DE L HIRONDELLE,,
TS_0409,Tri sélectif,3,Aérien,Sans objet hors Montpellier,CLAPIERS,771459.4635,6284135.4398,27 ALL ROLAND MICHEU,,
TS_0581,Tri sélectif,3,Aérien,Pas du Loup,MONTPELLIER,768248.8244,6278039.6705,231 R HEBERT,,
V_0776,Verre,3,Aérien,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,766027.565,6275613.2379,6 IMP DES POIRIERS,26.11111111,20260213132003
BD_0075,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,MURVIEL-LES-MONTPELLIER,759166.3673,6278346.0726,AVENUE DE LA ROUVIERE LONGUE,,
OMe_0010,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770079.7294,6279218.4246,57 CRS GAMBETTA,,
BD_0188,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,PRADES-LE-LEZ,,,406 Rue Camille Claudel,,
TS_0076,Tri sélectif,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,767693.0432,6283353.855,425 R DE LA CROIX VERTE,,
TSe_0107,Tri sélectif,5,Enterré,Sans objet hors Montpellier,PEROLS,775877.5849,6274527.244,630 R DES TERRES NOIRES,,
OMe_0041,Ordures ménagères,5,Enterré,Sans objet - Hors Montpellier,CASTRIES,779056.5243,6286658.9131,47 RUE DES LAVANDIERES,,
TSe_0044,Tri sélectif,5,Enterré,Port Marianne,MONTPELLIER,772806.6653,6278221.0372,196 R ELIE WIESEL,,
BD_0481,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,818 Chemin de Caylus,,
TS_0153,Tri sélectif,3,Aérien,Millénaire,MONTPELLIER,773344.5017,6279694.2497,214 R LOUIS LEPINE,,
TS_0679,Tri sélectif,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,770169.0959,6282491.2914,348 AV DU VERT BOIS,,
Ve_0070,Verre,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,763789.3318,6280100.0254,12 R DES TERRES DU SUD,,
TS_0090,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768383.2414,6280682.8316,866 AV DU PROFESSEUR LOUIS RAVAZ,,
TSe_0087,Tri sélectif,5,Enterré,Millénaire,MONTPELLIER,,,405 RUE DU MAS DE BROUSSE,,
V_0591,Verre,3,Aérien,Sans objet - Hors Montpellier,SAINT-BRES,783363.8689,6286395.529,RUE DE LA PIERRE SAINT ROCH,,
TS_0604,Tri sélectif,3,Aérien,Alco,MONTPELLIER,768578.4447,6280965.3654,521 R DES EUCALYPTUS,,
Ve_0078,Verre,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765527.1997,6280200.574,14 R GANYMEDE,,
V_0107,Verre,3,Aérien,Sans objet hors Montpellier,CASTRIES,779223.8468,6286833.4397,8 AV DE LA COOPERATIVE,,
TS_0246,Tri sélectif,4,Aérien,Sans objet hors Montpellier,CASTRIES,778732.4007,6286447.2136,60 RUE DE LA BANDIDO,,
V_0165,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,772561.4903,6281357.9502,135 RTE DE LA POMPIGNANE,,
OMe_0024,Ordures ménagères,3,Enterré,Centre Historique,MONTPELLIER,770552.9654,6279212.1797,18 R DES BALANCES,,
Ve_0143,Verre,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,764379.6712,6280183.7397,5300 COURPOUYRAN,,
TSe_9073,Tri sélectif,4,Enterré,Sans objet hors Montpellier,BEAULIEU,782614.5585,6292079.0431,19 R OLIVIER DE SERRES,,
TSe_0103,Tri sélectif,5,Enterré,Hôpitaux-Facultés,MONTPELLIER,768207.5414,6282952.8764,48 R GEORGES DENIZOT,,
BD_0303,Biodéchets,0.24,Abri_bac,Boutonnet,MONTPELLIER,,,1 Rue du Pré aux Clercs,,
BD_0489,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,LATTES,,,1011 chemin de soriech,,
V_0151,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,774465.2984,6276770.43,1267 AV DES PLATANES,,
BD_0150,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,CLAPIERS,772667.5203,6285236.9594,185 RUE NELSON MANDELA,,
Ve_0008,Verre,4,Enterré,Sans objet hors Montpellier,PEROLS,777971.7353,6273549.7481,9001 AV SAINT VINCENT,,
V_0802,Verre,3,Aérien,Sans objet hors Montpellier,LE CRES,775692.856,6283532.8604,12 R DES AIGUERELLES,,
TSe_0114,Tri sélectif,5,Enterré,Sans objet hors Montpellier,BAILLARGUES,781358.7531,6284785.8135,3 R DU COUSTOULIES,,
V_0436,Verre,3,Aérien,Lemasson,MONTPELLIER,770006.8858,6277961.6497,22 R FRANCOIS MIREUR,12.11111111,20260213132003
V_0003,Verre,3,Aérien,Sans objet hors Montpellier,BAILLARGUES,781210.5857,6285373.1921,380 RTE DE CASTRIES,,
TS_0620,Tri sélectif,3,Aérien,Alco,MONTPELLIER,767550.5099,6280923.1642,9999 RPT D ALCO,,
Ve_0066,Verre,5,Enterré,Port Marianne,MONTPELLIER,772864.9266,6278082.5143,168 R AUNG SAN SUU KYI,,
TS_0149,Tri sélectif,3,Aérien,Gares,MONTPELLIER,771293.0102,6278457.1418,9999 CAR LEON CORDES,,
TS_0178,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-BRES,782822.1986,6285881.6163,491 R DES AIRES,,
V_0706,Verre,3,Aérien,Port Marianne,MONTPELLIER,773719.7229,6279044.4679,1231 AV DU MONDIAL 98,,
TS_0543,Tri sélectif,3,Aérien,Estanove,MONTPELLIER,768757.1942,6278313.7623,110 R DU LAVANDIN,,
BD_0190,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,PRADES-LE-LEZ,,,901 RTE DE VENDARGUES,,
BD_0250,Biodéchets,"0,24",Abri_bac,Millénaire,MONTPELLIER,,,302 Rue de Thor,,
BD_0341,Biodéchets,0.24,Abri_bac,Aiguelongue,MONTPELLIER,,,284 Rue du Mas de Calenda,,
TS_0500,Tri sélectif,3,Aérien,La Paillade,MONTPELLIER,765853.5761,6280871.4742,114 R DE LEYDE,,
V_0121,Verre,3,Aérien,Sans objet hors Montpellier,JACOU,774379.0752,6285249.6027,3 R LOU PRADAS,,
TSe_9060,Tri sélectif,4,Enterré,Sans objet hors Montpellier,JUVIGNAC,765422.5566,6280178.8782,475 R DE LA VOIE LACTEE,,
TSe_9076,Tri sélectif,5,Enterré,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,763292.4991,6279057.145,2 IMP MARIE EMOURGEON,,
BD_0083,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,BAILLARGUES,781925.3845,6285936.5498,620 RUE DU MAS DE ROUE,,
TS_0660,Tri sélectif,3,Aérien,Gambetta,MONTPELLIER,770798.4755,6278804.8661,18 R DU GRAND SAINT JEAN,,
OMe_0087,Ordures ménagères,5,Enterré,Sans objet hors Montpellier,BAILLARGUES,781940.7848,6285289.2886,3 PLAN DES TAUREAUX,,
OM_0169,Ordures ménagères,4,Aérien,Port Marianne,MONTPELLIER,,,,,
V_0717,Verre,3,Aérien,Aiguelongue,MONTPELLIER,770248.0457,6283243.2066,30 R JEAN FRANCOIS BRETON,14.88888889,20260213132003
OMe_0062,Ordures ménagères,3,Enterré,Sans objet hors Montpellier,PEROLS,777259.9857,6274110.8423,18 R MARIE MARTIN,,
BD_0180,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,MONTFERRIER-SUR-LEZ,,,Chemin de la font de Salomé,,
V_1111,Verre,3,Aérien,Pas du Loup,MONTPELLIER,768283.5866,6278096.7369,161 R HEBERT,,
Ve_0171,Verre,4,Enterré,Sans objet hors Montpellier,GRABELS,766999.1032,6283933.6617,135 RUE JEROME BALARD,,
VRS_0025,Verre,3,Aérien,Les Arceaux,MONTPELLIER,769584.7962,6279393.2509,66 AV DE LODEVE,35,20260213132003
BD_0226,Biodéchets,"0,24",Abri_bac,Millénaire,MONTPELLIER,772878.0638,6280222.4698,1077 rue de Pinville,,
BD_0267,Biodéchets,"0,24",Abri_bac,Port Marianne,MONTPELLIER,773340.1587,6278276.2586,690 avenue nina simone,,
VRS_0021,Verre,3,Aérien,Boutonnet,MONTPELLIER,770117.6702,6281030.632,6 R EMILE DUPLOYE,,
TSe_0070,Tri sélectif,5,Enterré,Estanove,MONTPELLIER,769663.777,6278518.663,11 R MARIA BLANCHARD,,
OMe_0170,Ordures ménagères,5,Enterré,Hôpitaux-Facultés,MONTPELLIER,768215.2672,6282955.2048,48 R GEORGES DENIZOT,,
BD_0204,Biodéchets,"0,24",Abri_bac,Antigone,MONTPELLIER,,,roind-point de Thèbes,,
TS_0028,Tri sélectif,3,Aérien,Sans objet hors Montpellier,LATTES,772756.7279,6275075.5633,28 R DES CHEVALIERS DE MALTE,,
V_0292,Verre,3,Aérien,Les Cévennes,MONTPELLIER,768951.5073,6279928.2494,832 R DE LAS SORBES,33.55555556,20260213132003
V_0949,Verre,3,Aérien,Croix d'Argent,MONTPELLIER,769469.3053,6276976.4847,265 R CHARLES VANEL,36,20260213132003
V_0226,Verre,3,Aérien,ANTIGONE,MONTPELLIER,771863.6963,6279329.7744,162 R DE CRETE,31.22222222,20260213132003
TS_0400,Tri sélectif,3,Aérien,Aiguelongue,MONTPELLIER,771838.8892,6281191.7387,46 AV DE SAINT LAZARE,,
OM_0060,Ordures ménagères,4,Aérien,Croix d'Argent,MONTPELLIER,770056.6248,6276489.6737,217 RUE DE CHOLET,,
BD_0113,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,LE CRES,776126.5112,6285188.1682,1 AVENUE MONTERONI D ARBIA,,
V_0433,Verre,3,Aérien,Pas du Loup,MONTPELLIER,768102.7873,6278193.2418,1440 RTE DE LAVERUNE,8.33333333,20260213132003
OM_0175,Ordures ménagères,3,Aérien,Aiguelongue,MONTPELLIER,,,,,
TS_0598,Tri sélectif,3,Aérien,La Chamberte,MONTPELLIER,767890.5177,6279202.8886,836 R FRANCOIS DEZEUZE,,
BD_0459,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,,,20 RUE DE PROVENCE,,
BD_0155,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,VENDARGUES,778247.8332,6284816.0547,4 RUE DES BERGERIES,,
V_1033,Verre,3,Aérien,Sans objet hors Montpellier,CASTELNAU-LE-LEZ,774336.6998,6283126.299,462 AV BLAISE PASCAL,,
TS_0804,Tri sélectif,3,Aérien,Millénaire,MONTPELLIER,772944.9331,6279540.9102,15 COUR NEWTON,,
Ve_0022,Verre,4,Enterré,Pas du Loup,MONTPELLIER,768206.5629,6277385.3459,171 AV DU XV DE FRANCE,,
TS_0514,Tri sélectif,3,Aérien,Plan des 4 Seigneurs,MONTPELLIER,768424.5345,6283265.3114,81 AV DE LOUISVILLE,,
V_0509,Verre,3,Aérien,Millénaire,MONTPELLIER,774066.1607,6279527.6971,1680 AV ALBERT EINSTEIN,94.88888889,20260213132003
TSe_0058,Tri sélectif,4,Enterré,Sans objet hors Montpellier,SAINT-JEAN-DE-VEDAS,766779.9472,6275775.6048,14 R DE L EGLISE,,
V_0477,Verre,3,Aérien,Aiguerelles,MONTPELLIER,772319.916,6277107.8815,240 AV DOCTEUR JACQUES FOURCADE,22.33333333,20260213132003
BD_0049,Biodéchets,0.24,Abri_bac,Sans objet - Hors Montpellier,COURNONTERRAL,,,PL LEO FERRE,,
V_0337,Verre,3,Aérien,Alco,MONTPELLIER,768756.1856,6280522.7031,281 R CIRCE,89.22222222,20260213132003
TS_0943,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771014.1917,6281123.746,862 AVENUE DE LA JUSTICE DE CASTELNAU,,
TSe_0057,Tri sélectif,5,Enterré,Hôpitaux-Facultés,MONTPELLIER,768040.2979,6283009.418,1027 R DE LA CROIX VERTE,,
OM_0131,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,LAVERUNE,765726.3341,6276240.1222,10 RUE DE LA PRADE,,
V_0079,Verre,3,Aérien,Sans objet hors Montpellier,COURNONTERRAL,757247.1674,6273698.3685,5001 RTE DE LA TAILLADE,,
TSe_9042,Tri sélectif,5,Enterré,Port Marianne,MONTPELLIER,772168.224,6278584.3958,44 ALL DU TIERS ETAT,,
V_0736,Verre,3,Aérien,Aiguelongue,MONTPELLIER,771884.1303,6281315.6899,45 R DES IMPRESSIONNISTES,,
OM_0128,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,LAVERUNE,764485.1956,6277223.1932,7 RUE DES CAPRIERS,,
TS_0250,Tri sélectif,3,Aérien,La Chamberte,MONTPELLIER,768961.225,6278664.5544,16 R DU ROC DE PEZENAS,,
OMe_0113,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770489.5959,6279218.0802,1 R DU FAUBOURG DU COURREAU,,
TS_0342,Tri sélectif,3,Aérien,Sans objet hors Montpellier,SAINT-GEORGES-D'ORQUES,762502.7195,6279348.5912,16 R DE LA CADELLE,,
OMe_0135,Ordures ménagères,3,Enterré,Gambetta,MONTPELLIER,770428.5903,6279175.5592,3 R PAUL BROUSSE,,
TS_0334,Tri sélectif,3,Aérien,Sans objet hors Montpellier,PIGNAN,761044.4668,6276352.6407,8 R DEL TROBADOR,,
Ve_0039,Verre,3,Enterré,Les Beaux-Arts,MONTPELLIER,771102.28,6279806.6096,24 R DU PILA SAINT GELY,,
BD_0050,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,BAILLARGUES,782482.0111,6285224.331,360 ROUTE IMPERIALE,,
TS_0692,Tri sélectif,3,Aérien,Sans objet hors Montpellier,LE CRES,775246.5151,6284026.2219,4 R RAYMOND ROGER TRENCAVEL,,
V_0276,Verre,3,Aérien,Hôpitaux-Facultés,MONTPELLIER,767786.5639,6282620.3814,469 R RENE ETIEMBLE,18.44444444,20260213132003
V_0953,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,771026.15,6275835.9373,9091 ZA DU PUECH RADIER,,
TS_0883,Tri sélectif,4,Aérien,Gambetta,MONTPELLIER,770668.8079,6278839.4037,3 R RONDELET,,
OM_0054,Ordures ménagères,4,Aérien,La Paillade,MONTPELLIER,766536.3476,6280394.399,619 RUE FAVRE DE SAINT CASTOR,,
V_0022,Verre,3,Aérien,Sans objet - Hors Montpellier,CASTELNAU-LE-LEZ,772811.1653,6281710.6272,19 Avenue de la Galine,,
V_0076,Verre,3,Aérien,Sans objet hors Montpellier,COURNONSEC,758824.3857,6269978.2767,1 R DU GRAND CHAMP,,
OM_0008,Ordures ménagères,3,Aérien,Gares,MONTPELLIER,,,4 BOULEVARD VICTOR HUGO,,
V_0299,Verre,3,Aérien,La Chamberte,MONTPELLIER,768502.0821,6278941.5712,24 R DE LA METAIRIE DE L OISEAU,54.11111111,20260213132003
BD_0001,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,SAINT-GENIES-DES-MOURGUES,783382.1246,6289182.7521,21 R DU CHATEAU,,
V_0417,Verre,3,Aérien,Figuerolles,MONTPELLIER,769758.0352,6278579.3869,29 AV DE LA CROIX DU CAPITAINE,16,20260213132003
TS_0207,Tri sélectif,3,Aérien,Sans objet hors Montpellier,PEROLS,777017.375,6273992.2214,9999 PL DU GENERAL DE GAULLE,,
TS_0521,Tri sélectif,3,Aérien,La Pompignane,MONTPELLIER,772778.9483,6280309.0951,151 R D ASTIER DE LA VIGERIE,,
OMe_0049,Ordures ménagères,3,Enterré,Comédie,MONTPELLIER,770881.8476,6279030.5674,5 R RICHELIEU,,
TS_0077,Tri sélectif,3,Aérien,Sans objet hors Montpellier,JUVIGNAC,763585.2232,6280228.2269,1 R DU MISTRAL,,
OM_0117,Ordures ménagères,4,Aérien,Sans objet hors Montpellier,JUVIGNAC,763812.3285,6280204.4586,19 RUE DES TERRES DU SUD,,
OM_0178,Ordures ménagères,4,Aérien,Aiguelongue,MONTPELLIER,,,,,
TS_0894,Tri sélectif,3,Aérien,Les Beaux-Arts,MONTPELLIER,771743.0766,6280892.6497,44 AV DE SAINT LAZARE,,
V_0215,Verre,3,Aérien,Celleneuve,MONTPELLIER,766813.058,6279635.7527,45 R ANDRE LE NOTRE,4.66666667,20260213132003
V_0344,Verre,3,Aérien,Alco,MONTPELLIER,768297.6432,6280319.4607,396 R PAUL RIMBAUD,3.88888889,20260213132003
V_0894,Verre,3,Aérien,Sans objet hors Montpellier,LATTES,770421.3006,6273850.6241,11 R DU MAIL,28.55555556,20260213132003
BD_0086,Biodéchets,"0,24",Abri_bac,Sans objet hors Montpellier,BAILLARGUES,781965.6556,6286041.3004,620 RUE DU MAS DE ROUE,,
